date,region,person,goods,units,amount,value
19 Jul 13,south,fred,tablets,2,468,936
19 Jul 13,west,rachel,desktops,1,500,500
19 Jul 13,west,kevin,desktops,1,405,405
19 Jul 13,west,kevin,software,1,410,410
19 Jul 13,mountain,claire,tablets,1,331,331
19 Jul 13,east,joe,software,1,220,220
19 Jul 13,midwest,charles,tablets,1,726,726
19 Jul 13,east,dan,laptops,2,687,1374
20 Jul 13,mountain,william,servers,10,1853,18530
20 Jul 13,east,kate,servers,1,1152,1152
20 Jul 13,south,harry,software,1,138,138
20 Jul 13,west,roger,laptops,1,330,330
20 Jul 13,south,fred,laptops,2,713,1426
20 Jul 13,west,kevin,tablets,1,567,567
20 Jul 13,west,rachel,laptops,1,327,327
20 Jul 13,west,jack,software,10,423,4230
20 Jul 13,south,fred,tablets,2,327,654
20 Jul 13,east,andy,tablets,1,438,438
20 Jul 13,west,rachel,tablets,1,66,66
20 Jul 13,west,rachel,software,1,210,210
20 Jul 13,west,jack,servers,1,2724,2724
20 Jul 13,west,mandy,laptops,1,391,391
20 Jul 13,west,kevin,servers,1,2263,2263
20 Jul 13,south,jim,servers,2,2839,5678
20 Jul 13,east,andy,tablets,1,761,761
20 Jul 13,east,andy,tablets,2,598,1196
20 Jul 13,midwest,charles,desktops,2,703,1406
20 Jul 13,east,kate,desktops,4,623,2492
20 Jul 13,east,jackie,servers,1,1334,1334
20 Jul 13,south,fred,laptops,1,765,765
20 Jul 13,south,jim,tablets,1,829,829
21 Jul 13,midwest,charles,software,1,229,229
21 Jul 13,west,roger,laptops,1,663,663
21 Jul 13,west,mandy,laptops,1,631,631
21 Jul 13,south,harry,tablets,10,292,2920
21 Jul 13,west,lyn,desktops,4,454,1816
21 Jul 13,west,jack,servers,1,2266,2266
21 Jul 13,east,kate,software,1,371,371
21 Jul 13,east,allie,software,2,312,624
21 Jul 13,west,rachel,software,2,333,666
21 Jul 13,mountain,claire,desktops,2,664,1328
21 Jul 13,west,lyn,tablets,1,617,617
21 Jul 13,east,joe,laptops,4,861,3444
21 Jul 13,south,debs,tablets,1,70,70
21 Jul 13,midwest,charles,laptops,1,906,906
21 Jul 13,east,dan,laptops,1,883,883
21 Jul 13,west,rachel,laptops,2,642,1284
21 Jul 13,east,dan,desktops,1,765,765
21 Jul 13,south,harry,laptops,4,591,2364
21 Jul 13,midwest,john,tablets,1,258,258
21 Jul 13,west,roger,tablets,10,200,2000
21 Jul 13,south,leon,tablets,10,726,7260
21 Jul 13,midwest,bob,laptops,4,433,1732
21 Jul 13,east,andy,software,2,185,370
22 Jul 13,west,rachel,laptops,1,758,758
22 Jul 13,mountain,william,laptops,1,666,666
22 Jul 13,south,jim,laptops,1,800,800
22 Jul 13,west,roger,software,1,361,361
22 Jul 13,west,rachel,desktops,1,624,624
22 Jul 13,east,allie,tablets,4,143,572
22 Jul 13,south,leon,desktops,1,469,469
22 Jul 13,west,kevin,desktops,1,719,719
22 Jul 13,east,andy,desktops,1,329,329
22 Jul 13,midwest,sam,laptops,1,993,993
22 Jul 13,east,kate,software,4,448,1792
22 Jul 13,west,jack,tablets,1,241,241
22 Jul 13,midwest,charles,desktops,1,781,781
22 Jul 13,midwest,sam,laptops,10,584,5840
22 Jul 13,south,leon,laptops,10,939,9390
22 Jul 13,east,jackie,servers,4,1081,4324
22 Jul 13,mountain,james,laptops,2,817,1634
22 Jul 13,south,debs,laptops,1,406,406
22 Jul 13,west,rachel,servers,4,2320,9280
22 Jul 13,mountain,claire,desktops,2,596,1192
22 Jul 13,west,jack,laptops,1,564,564
22 Jul 13,west,kevin,tablets,1,691,691
22 Jul 13,east,joe,desktops,1,773,773
23 Jul 13,west,jack,tablets,1,964,964
23 Jul 13,west,mandy,laptops,1,455,455
23 Jul 13,west,roger,desktops,1,494,494
23 Jul 13,west,lyn,tablets,1,76,76
23 Jul 13,south,debs,desktops,2,640,1280
23 Jul 13,east,jackie,tablets,1,643,643
23 Jul 13,west,jack,software,1,186,186
23 Jul 13,west,lyn,software,1,344,344
23 Jul 13,west,lyn,tablets,1,51,51
23 Jul 13,west,mandy,tablets,10,724,7240
23 Jul 13,midwest,bill,laptops,2,971,1942
23 Jul 13,west,lyn,tablets,2,142,284
23 Jul 13,midwest,charles,tablets,1,704,704
23 Jul 13,west,kevin,servers,1,2339,2339
23 Jul 13,south,debs,laptops,1,768,768
23 Jul 13,east,joe,servers,1,1202,1202
23 Jul 13,mountain,frederic,laptops,1,526,526
23 Jul 13,west,kevin,tablets,1,801,801
23 Jul 13,east,jackie,laptops,1,463,463
23 Jul 13,east,kate,tablets,1,142,142
23 Jul 13,east,joe,tablets,2,551,1102
23 Jul 13,east,jackie,laptops,1,566,566
23 Jul 13,south,fred,servers,1,1518,1518
24 Jul 13,midwest,bill,tablets,1,205,205
24 Jul 13,east,allie,software,4,268,1072
24 Jul 13,west,lyn,tablets,10,590,5900
24 Jul 13,west,roger,desktops,2,512,1024
24 Jul 13,south,debs,laptops,1,749,749
24 Jul 13,mountain,frederic,laptops,4,440,1760
24 Jul 13,south,harry,laptops,2,672,1344
24 Jul 13,mountain,william,tablets,1,783,783
24 Jul 13,mountain,william,desktops,2,225,450
24 Jul 13,west,lyn,software,4,343,1372
24 Jul 13,mountain,claire,laptops,10,763,7630
24 Jul 13,west,jack,servers,1,2845,2845
24 Jul 13,west,kevin,desktops,10,673,6730
24 Jul 13,west,roger,software,1,144,144
24 Jul 13,west,lyn,software,1,487,487
24 Jul 13,south,harry,tablets,10,878,8780
24 Jul 13,east,joe,desktops,1,223,223
24 Jul 13,midwest,sam,servers,4,1000,4000
24 Jul 13,west,mandy,desktops,1,388,388
24 Jul 13,south,sue,laptops,2,610,1220
24 Jul 13,west,jack,laptops,1,745,745
24 Jul 13,east,joe,software,4,257,1028
24 Jul 13,mountain,claire,software,1,360,360
25 Jul 13,south,fred,tablets,1,314,314
25 Jul 13,south,harry,software,1,254,254
25 Jul 13,east,andy,servers,2,2234,4468
25 Jul 13,west,lyn,desktops,1,457,457
25 Jul 13,west,rachel,software,1,182,182
25 Jul 13,west,roger,laptops,2,493,986
25 Jul 13,mountain,claire,tablets,1,374,374
25 Jul 13,mountain,james,tablets,10,606,6060
25 Jul 13,mountain,claire,laptops,1,457,457
25 Jul 13,midwest,charles,tablets,1,118,118
25 Jul 13,east,jackie,laptops,10,936,9360
25 Jul 13,west,rachel,desktops,1,652,652
25 Jul 13,south,fred,laptops,1,800,800
25 Jul 13,midwest,charles,tablets,1,335,335
25 Jul 13,mountain,frederic,tablets,1,599,599
25 Jul 13,west,lyn,software,1,470,470
25 Jul 13,south,harry,tablets,2,587,1174
25 Jul 13,west,jack,software,1,208,208
25 Jul 13,south,harry,tablets,1,420,420
25 Jul 13,east,andy,tablets,1,506,506
25 Jul 13,east,dan,desktops,4,777,3108
25 Jul 13,east,joe,desktops,2,214,428
25 Jul 13,mountain,frederic,laptops,2,578,1156
26 Jul 13,west,roger,tablets,1,176,176
26 Jul 13,east,kate,laptops,1,742,742
26 Jul 13,south,leon,desktops,10,616,6160
26 Jul 13,west,roger,software,1,149,149
26 Jul 13,east,jackie,software,1,137,137
26 Jul 13,west,jack,desktops,1,290,290
26 Jul 13,midwest,sam,software,1,257,257
26 Jul 13,midwest,john,software,1,481,481
26 Jul 13,mountain,william,servers,4,1676,6704
26 Jul 13,west,kevin,desktops,1,675,675
26 Jul 13,south,harry,tablets,4,342,1368
26 Jul 13,south,sue,tablets,1,602,602
26 Jul 13,midwest,sam,servers,1,2902,2902
26 Jul 13,east,joe,desktops,1,453,453
26 Jul 13,south,jim,desktops,4,765,3060
26 Jul 13,west,roger,laptops,2,403,806
26 Jul 13,west,roger,laptops,4,659,2636
26 Jul 13,west,rachel,laptops,2,653,1306
26 Jul 13,midwest,john,desktops,1,280,280
26 Jul 13,midwest,bob,tablets,1,818,818
26 Jul 13,west,mandy,laptops,1,338,338
26 Jul 13,midwest,john,laptops,1,322,322
26 Jul 13,east,dan,laptops,2,675,1350
27 Jul 13,west,mandy,laptops,1,393,393
27 Jul 13,mountain,james,desktops,1,438,438
27 Jul 13,west,roger,tablets,1,192,192
27 Jul 13,south,debs,desktops,1,259,259
27 Jul 13,east,jackie,tablets,10,694,6940
27 Jul 13,east,dan,laptops,4,810,3240
27 Jul 13,midwest,charles,tablets,10,327,3270
27 Jul 13,east,andy,laptops,1,854,854
27 Jul 13,midwest,bill,software,4,151,604
27 Jul 13,east,allie,software,1,290,290
27 Jul 13,south,leon,software,1,233,233
27 Jul 13,east,allie,desktops,1,284,284
27 Jul 13,west,kevin,laptops,1,717,717
27 Jul 13,west,rachel,servers,1,2271,2271
27 Jul 13,west,mandy,desktops,1,443,443
27 Jul 13,south,debs,software,1,439,439
27 Jul 13,east,jackie,servers,4,2053,8212
27 Jul 13,mountain,claire,servers,1,2310,2310
27 Jul 13,west,lyn,software,1,385,385
27 Jul 13,west,mandy,laptops,1,592,592
27 Jul 13,east,kate,tablets,1,995,995
27 Jul 13,mountain,frederic,laptops,2,735,1470
27 Jul 13,midwest,john,tablets,1,180,180
28 Jul 13,south,debs,laptops,1,683,683
28 Jul 13,mountain,frederic,tablets,1,312,312
28 Jul 13,west,jack,software,1,214,214
28 Jul 13,east,dan,laptops,2,415,830
28 Jul 13,midwest,john,laptops,4,383,1532
28 Jul 13,east,allie,desktops,1,387,387
28 Jul 13,west,jack,laptops,10,501,5010
28 Jul 13,midwest,sam,desktops,1,661,661
28 Jul 13,west,mandy,laptops,4,315,1260
28 Jul 13,east,joe,tablets,1,852,852
28 Jul 13,east,dan,servers,1,1304,1304
28 Jul 13,east,allie,software,1,249,249
28 Jul 13,west,roger,desktops,10,749,7490
28 Jul 13,south,leon,tablets,1,190,190
28 Jul 13,mountain,james,tablets,2,714,1428
28 Jul 13,west,roger,laptops,1,545,545
28 Jul 13,mountain,claire,desktops,1,571,571
28 Jul 13,west,kevin,laptops,2,524,1048
28 Jul 13,south,sue,desktops,2,542,1084
28 Jul 13,west,roger,software,4,401,1604
28 Jul 13,west,lyn,laptops,1,401,401
28 Jul 13,west,kevin,tablets,1,989,989
28 Jul 13,mountain,claire,tablets,2,623,1246
29 Jul 13,west,mandy,laptops,1,503,503
29 Jul 13,west,jack,desktops,4,550,2200
29 Jul 13,south,sue,software,4,161,644
29 Jul 13,west,mandy,laptops,1,655,655
29 Jul 13,east,allie,tablets,1,492,492
29 Jul 13,south,sue,laptops,4,531,2124
29 Jul 13,east,kate,desktops,4,665,2660
29 Jul 13,west,kevin,laptops,10,431,4310
29 Jul 13,west,lyn,tablets,2,209,418
29 Jul 13,west,roger,servers,4,2637,10548
29 Jul 13,south,debs,laptops,2,353,706
29 Jul 13,south,harry,tablets,1,624,624
29 Jul 13,east,kate,desktops,10,337,3370
29 Jul 13,east,andy,servers,2,1415,2830
29 Jul 13,south,sue,desktops,4,271,1084
29 Jul 13,west,lyn,laptops,1,886,886
29 Jul 13,midwest,sam,tablets,4,181,724
29 Jul 13,south,jim,software,1,168,168
29 Jul 13,south,harry,software,2,356,712
29 Jul 13,west,mandy,software,4,348,1392
29 Jul 13,midwest,bob,tablets,1,70,70
29 Jul 13,south,leon,desktops,1,740,740
29 Jul 13,west,lyn,tablets,1,69,69
30 Jul 13,west,roger,software,1,286,286
30 Jul 13,south,jim,servers,10,2839,28390
30 Jul 13,east,dan,desktops,10,386,3860
30 Jul 13,east,andy,laptops,1,942,942
30 Jul 13,west,jack,desktops,1,586,586
30 Jul 13,east,joe,desktops,1,645,645
30 Jul 13,west,kevin,desktops,1,615,615
30 Jul 13,mountain,james,desktops,1,743,743
30 Jul 13,midwest,charles,laptops,1,765,765
30 Jul 13,midwest,john,tablets,2,241,482
30 Jul 13,east,dan,laptops,2,568,1136
30 Jul 13,south,debs,laptops,4,445,1780
30 Jul 13,west,rachel,desktops,10,518,5180
30 Jul 13,west,mandy,tablets,1,686,686
30 Jul 13,midwest,bob,tablets,1,559,559
30 Jul 13,east,allie,laptops,1,891,891
30 Jul 13,south,jim,tablets,10,980,9800
30 Jul 13,west,lyn,tablets,2,588,1176
30 Jul 13,south,fred,tablets,1,717,717
30 Jul 13,west,roger,servers,1,1516,1516
30 Jul 13,midwest,sam,laptops,1,947,947
30 Jul 13,south,debs,laptops,1,434,434
30 Jul 13,west,rachel,software,1,198,198
31 Jul 13,east,allie,tablets,1,516,516
31 Jul 13,midwest,bob,tablets,1,191,191
31 Jul 13,west,kevin,software,2,405,810
31 Jul 13,east,andy,desktops,1,305,305
31 Jul 13,south,harry,desktops,1,722,722
31 Jul 13,west,roger,software,4,329,1316
31 Jul 13,south,jim,tablets,1,27,27
31 Jul 13,midwest,john,tablets,1,776,776
31 Jul 13,west,mandy,laptops,2,885,1770
31 Jul 13,mountain,claire,servers,1,2349,2349
31 Jul 13,west,mandy,desktops,1,226,226
31 Jul 13,west,roger,laptops,1,720,720
31 Jul 13,west,mandy,software,1,438,438
31 Jul 13,west,lyn,desktops,1,693,693
31 Jul 13,south,jim,laptops,4,704,2816
31 Jul 13,west,roger,desktops,1,225,225
31 Jul 13,west,jack,laptops,1,918,918
31 Jul 13,midwest,bob,tablets,1,697,697
31 Jul 13,midwest,bill,laptops,1,386,386
31 Jul 13,mountain,claire,desktops,1,793,793
31 Jul 13,west,roger,tablets,1,143,143
31 Jul 13,west,rachel,software,1,399,399
31 Jul 13,west,jack,tablets,2,767,1534
01 Aug 13,south,sue,laptops,1,883,883
01 Aug 13,west,rachel,laptops,10,485,4850
01 Aug 13,west,rachel,desktops,10,310,3100
01 Aug 13,west,mandy,laptops,1,371,371
01 Aug 13,south,harry,laptops,2,968,1936
01 Aug 13,midwest,bob,tablets,1,361,361
01 Aug 13,east,joe,software,1,391,391
01 Aug 13,south,leon,desktops,1,530,530
01 Aug 13,midwest,charles,tablets,1,267,267
01 Aug 13,midwest,john,desktops,1,386,386
01 Aug 13,mountain,william,tablets,2,411,822
01 Aug 13,west,mandy,laptops,1,621,621
01 Aug 13,mountain,william,tablets,2,871,1742
01 Aug 13,south,debs,desktops,1,613,613
01 Aug 13,west,jack,tablets,2,129,258
01 Aug 13,east,kate,desktops,1,411,411
01 Aug 13,west,mandy,tablets,1,825,825
01 Aug 13,west,lyn,servers,10,2283,22830
01 Aug 13,east,allie,tablets,10,942,9420
01 Aug 13,midwest,bob,software,1,305,305
01 Aug 13,west,mandy,laptops,1,532,532
01 Aug 13,east,allie,tablets,2,568,1136
01 Aug 13,south,leon,software,2,228,456
02 Aug 13,midwest,john,tablets,4,989,3956
02 Aug 13,midwest,john,laptops,1,669,669
02 Aug 13,west,kevin,tablets,1,229,229
02 Aug 13,east,andy,desktops,1,274,274
02 Aug 13,west,kevin,laptops,2,313,626
02 Aug 13,west,kevin,tablets,10,845,8450
02 Aug 13,east,dan,tablets,4,482,1928
02 Aug 13,midwest,bob,tablets,1,474,474
02 Aug 13,west,lyn,software,1,164,164
02 Aug 13,west,kevin,tablets,1,198,198
02 Aug 13,east,kate,tablets,2,566,1132
02 Aug 13,west,rachel,software,2,277,554
02 Aug 13,mountain,frederic,software,1,485,485
02 Aug 13,west,rachel,software,1,369,369
02 Aug 13,mountain,james,tablets,2,870,1740
02 Aug 13,mountain,claire,laptops,1,399,399
02 Aug 13,south,leon,tablets,4,604,2416
02 Aug 13,mountain,claire,desktops,1,682,682
02 Aug 13,mountain,frederic,tablets,1,618,618
02 Aug 13,midwest,bob,tablets,4,317,1268
02 Aug 13,south,jim,tablets,1,245,245
02 Aug 13,east,joe,tablets,1,69,69
02 Aug 13,mountain,frederic,servers,1,2338,2338
03 Aug 13,midwest,bill,laptops,1,1000,1000
03 Aug 13,west,rachel,tablets,1,859,859
03 Aug 13,midwest,charles,software,10,176,1760
03 Aug 13,east,dan,tablets,2,207,414
03 Aug 13,south,debs,software,10,341,3410
03 Aug 13,east,joe,servers,2,1340,2680
03 Aug 13,midwest,john,desktops,10,573,5730
03 Aug 13,midwest,bob,laptops,1,525,525
03 Aug 13,mountain,claire,tablets,1,532,532
03 Aug 13,south,harry,laptops,1,919,919
03 Aug 13,west,jack,laptops,2,868,1736
03 Aug 13,mountain,claire,laptops,4,553,2212
03 Aug 13,south,leon,tablets,2,145,290
03 Aug 13,midwest,john,desktops,4,648,2592
03 Aug 13,midwest,john,tablets,2,317,634
03 Aug 13,south,jim,tablets,2,472,944
03 Aug 13,south,sue,desktops,1,508,508
03 Aug 13,mountain,frederic,laptops,2,736,1472
03 Aug 13,south,jim,laptops,2,879,1758
03 Aug 13,midwest,bob,servers,10,1757,17570
03 Aug 13,east,kate,software,1,298,298
03 Aug 13,south,leon,software,1,331,331
03 Aug 13,south,fred,tablets,1,24,24
04 Aug 13,east,joe,desktops,1,402,402
04 Aug 13,midwest,charles,laptops,2,722,1444
04 Aug 13,west,jack,servers,2,2528,5056
04 Aug 13,west,kevin,tablets,1,192,192
04 Aug 13,east,kate,software,2,222,444
04 Aug 13,east,joe,laptops,1,384,384
04 Aug 13,west,lyn,laptops,4,834,3336
04 Aug 13,midwest,john,desktops,1,238,238
04 Aug 13,west,jack,desktops,4,490,1960
04 Aug 13,east,allie,laptops,2,729,1458
04 Aug 13,west,roger,tablets,4,695,2780
04 Aug 13,east,joe,desktops,1,759,759
04 Aug 13,midwest,charles,tablets,1,932,932
04 Aug 13,south,sue,laptops,1,689,689
04 Aug 13,south,fred,laptops,1,611,611
04 Aug 13,west,jack,tablets,1,567,567
04 Aug 13,south,fred,software,1,209,209
04 Aug 13,west,mandy,desktops,10,290,2900
04 Aug 13,south,debs,tablets,1,774,774
04 Aug 13,east,joe,desktops,10,759,7590
04 Aug 13,west,rachel,software,2,457,914
04 Aug 13,mountain,william,software,2,189,378
04 Aug 13,east,jackie,laptops,1,528,528
05 Aug 13,west,rachel,laptops,1,437,437
05 Aug 13,east,andy,servers,2,1416,2832
05 Aug 13,east,allie,tablets,2,884,1768
05 Aug 13,west,jack,desktops,4,621,2484
05 Aug 13,mountain,william,desktops,10,456,4560
05 Aug 13,west,roger,tablets,4,748,2992
05 Aug 13,west,lyn,desktops,1,650,650
05 Aug 13,midwest,bob,software,1,457,457
05 Aug 13,east,allie,software,1,198,198
05 Aug 13,west,kevin,tablets,2,941,1882
05 Aug 13,south,harry,tablets,4,808,3232
05 Aug 13,west,rachel,tablets,2,858,1716
05 Aug 13,south,debs,software,1,250,250
05 Aug 13,midwest,charles,tablets,1,112,112
05 Aug 13,east,andy,software,1,134,134
05 Aug 13,south,debs,laptops,2,443,886
05 Aug 13,mountain,claire,tablets,1,685,685
05 Aug 13,east,andy,software,2,246,492
05 Aug 13,midwest,bob,tablets,1,108,108
05 Aug 13,west,kevin,tablets,1,848,848
05 Aug 13,west,lyn,tablets,1,652,652
05 Aug 13,south,harry,laptops,10,314,3140
05 Aug 13,east,andy,tablets,1,81,81
06 Aug 13,east,allie,tablets,1,288,288
06 Aug 13,west,kevin,tablets,1,240,240
06 Aug 13,mountain,claire,tablets,1,306,306
06 Aug 13,south,jim,software,1,207,207
06 Aug 13,west,jack,desktops,2,517,1034
06 Aug 13,west,mandy,laptops,4,573,2292
06 Aug 13,south,sue,tablets,1,389,389
06 Aug 13,midwest,john,software,1,261,261
06 Aug 13,west,roger,tablets,1,854,854
06 Aug 13,south,fred,laptops,1,580,580
06 Aug 13,mountain,frederic,software,1,376,376
06 Aug 13,midwest,bill,tablets,2,260,520
06 Aug 13,south,harry,desktops,2,246,492
06 Aug 13,south,leon,servers,1,1148,1148
06 Aug 13,mountain,claire,servers,1,1998,1998
06 Aug 13,east,kate,software,1,123,123
06 Aug 13,midwest,bob,desktops,1,246,246
06 Aug 13,east,dan,tablets,1,737,737
06 Aug 13,west,jack,software,1,385,385
06 Aug 13,south,jim,laptops,2,697,1394
06 Aug 13,south,sue,software,1,357,357
06 Aug 13,south,leon,servers,1,1746,1746
06 Aug 13,south,sue,software,10,100,1000
07 Aug 13,midwest,john,tablets,2,315,630
07 Aug 13,east,joe,software,1,396,396
07 Aug 13,east,jackie,software,1,437,437
07 Aug 13,midwest,bob,laptops,2,920,1840
07 Aug 13,west,mandy,laptops,4,614,2456
07 Aug 13,east,jackie,desktops,10,262,2620
07 Aug 13,south,debs,laptops,10,789,7890
07 Aug 13,mountain,william,laptops,1,342,342
07 Aug 13,midwest,charles,desktops,1,250,250
07 Aug 13,west,kevin,software,1,453,453
07 Aug 13,west,mandy,software,1,267,267
07 Aug 13,west,kevin,tablets,4,779,3116
07 Aug 13,west,rachel,tablets,10,593,5930
07 Aug 13,south,harry,laptops,1,822,822
07 Aug 13,east,dan,desktops,1,209,209
07 Aug 13,east,kate,software,10,371,3710
07 Aug 13,east,jackie,laptops,1,800,800
07 Aug 13,west,kevin,laptops,1,332,332
07 Aug 13,east,andy,laptops,1,971,971
07 Aug 13,east,joe,tablets,1,652,652
07 Aug 13,east,jackie,software,10,287,2870
08 Aug 13,west,jack,tablets,1,433,433
08 Aug 13,mountain,claire,laptops,1,594,594
08 Aug 13,midwest,charles,tablets,2,353,706
08 Aug 13,east,andy,tablets,2,434,868
08 Aug 13,west,jack,laptops,10,546,5460
08 Aug 13,west,mandy,software,2,238,476
08 Aug 13,west,jack,servers,1,1880,1880
08 Aug 13,south,debs,desktops,1,365,365
08 Aug 13,midwest,bill,desktops,2,440,880
08 Aug 13,east,dan,desktops,4,449,1796
08 Aug 13,west,roger,desktops,1,259,259
08 Aug 13,east,kate,tablets,2,828,1656
08 Aug 13,west,rachel,servers,1,2682,2682
08 Aug 13,south,jim,desktops,2,633,1266
08 Aug 13,east,kate,desktops,4,315,1260
08 Aug 13,east,allie,laptops,2,497,994
08 Aug 13,west,lyn,tablets,1,26,26
08 Aug 13,west,roger,laptops,2,407,814
08 Aug 13,east,kate,tablets,1,34,34
09 Aug 13,east,andy,desktops,1,698,698
09 Aug 13,east,kate,tablets,1,730,730
09 Aug 13,west,mandy,laptops,1,686,686
09 Aug 13,mountain,james,software,1,488,488
09 Aug 13,south,leon,tablets,1,472,472
09 Aug 13,east,allie,tablets,1,459,459
09 Aug 13,south,debs,software,1,482,482
09 Aug 13,east,jackie,tablets,4,20,80
09 Aug 13,midwest,bill,software,1,105,105
09 Aug 13,mountain,james,tablets,1,826,826
09 Aug 13,west,lyn,desktops,4,279,1116
09 Aug 13,midwest,sam,desktops,1,792,792
09 Aug 13,mountain,claire,laptops,1,962,962
09 Aug 13,west,lyn,desktops,1,273,273
09 Aug 13,east,kate,tablets,1,323,323
10 Aug 13,midwest,charles,tablets,1,732,732
10 Aug 13,midwest,bob,tablets,2,596,1192
10 Aug 13,midwest,charles,software,2,127,254
10 Aug 13,south,jim,software,2,341,682
10 Aug 13,east,allie,tablets,2,511,1022
10 Aug 13,midwest,charles,tablets,2,327,654
10 Aug 13,east,joe,software,2,190,380
10 Aug 13,west,roger,desktops,1,425,425
10 Aug 13,south,fred,desktops,1,650,650
10 Aug 13,west,rachel,laptops,2,771,1542
10 Aug 13,west,roger,tablets,1,829,829
10 Aug 13,mountain,claire,tablets,1,119,119
10 Aug 13,south,harry,tablets,2,137,274
11 Aug 13,west,kevin,laptops,1,547,547
11 Aug 13,midwest,bob,desktops,2,543,1086
11 Aug 13,mountain,claire,servers,2,1243,2486
11 Aug 13,mountain,claire,laptops,2,307,614
11 Aug 13,midwest,john,laptops,1,308,308
11 Aug 13,west,rachel,software,1,186,186
11 Aug 13,east,jackie,tablets,1,384,384
11 Aug 13,east,dan,tablets,2,705,1410
11 Aug 13,west,jack,tablets,1,220,220
11 Aug 13,midwest,bill,tablets,1,769,769
